id,symbol,date,open,high,low,close,adj_close,volume,created_at,dividends,stock_splits,capital_gains
1640,QQQ,2025-07-30,567.5221,569.9593,564.3957,567.3623,567.3623,43433800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1641,QQQ,2025-07-31,573.8747,573.9646,563.2171,564.3558,564.3558,64613600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1642,QQQ,2025-08-01,558.1829,558.3727,551.0412,553.2386,553.2386,69400800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1643,QQQ,2025-08-04,558.4026,563.6666,558.3028,563.4468,563.4468,47669800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1644,QQQ,2025-08-05,564.7353,565.904,559.0819,559.6213,559.6213,48666600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1645,QQQ,2025-08-06,560.4603,567.1026,559.9808,566.6631,566.6631,41823700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1646,QQQ,2025-08-07,571.0081,572.6562,564.4556,568.5809,568.5809,44463000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1647,QQQ,2025-08-08,569.7895,574.1045,569.4898,573.8847,573.8847,35255500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1648,QQQ,2025-08-11,574.0245,576.1321,570.9082,572.1866,572.1866,33112900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1649,QQQ,2025-08-12,574.4939,579.6779,571.8271,579.3783,579.3783,42143300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1650,QQQ,2025-08-13,582.0852,582.6446,578.2696,579.668,579.668,41209300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1651,QQQ,2025-08-14,577.6104,581.2063,577.2408,579.2186,579.2186,45425000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1652,QQQ,2025-08-15,579.1286,579.1686,574.9035,576.6715,576.6715,49480200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1653,QQQ,2025-08-18,575.7725,577.101,574.5739,576.4417,576.4417,29831000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1654,QQQ,2025-08-19,575.7226,575.8924,567.592,568.6208,568.6208,53752600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1655,QQQ,2025-08-20,567.6719,567.7918,558.1929,565.2448,565.2448,76781100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1656,QQQ,2025-08-21,563.6965,565.8341,560.3304,562.6278,562.6278,46436900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1657,QQQ,2025-08-22,564.0161,573.3254,562.6178,571.3077,571.3077,51502100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1658,QQQ,2025-08-25,569.7395,572.6261,568.5009,569.6596,569.6596,34044700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1659,QQQ,2025-08-26,569.1702,572.2566,568.1414,571.947,571.947,34103000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1660,QQQ,2025-08-27,570.9282,573.7448,569.7095,572.8259,572.8259,36927100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1661,QQQ,2025-08-28,573.4452,577.3307,571.7972,576.4118,576.4118,46787900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1662,QQQ,2025-08-29,573.9946,574.3642,567.8817,569.7396,569.7396,56030400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1663,QQQ,2025-09-02,560.66,565.3146,558.8921,564.965,564.965,65876800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1664,QQQ,2025-09-03,568.5709,571.038,566.0738,569.4099,569.4099,54230200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1665,QQQ,2025-09-04,570.0791,574.9335,568.3711,574.5639,574.5639,47526300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1666,QQQ,2025-09-05,579.8178,580.4471,570.8682,575.3929,575.3929,68342500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1667,QQQ,2025-09-08,577.7003,580.1675,577.101,578.1997,578.1997,46371400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1668,QQQ,2025-09-09,578.9988,580.2673,576.3718,579.8378,579.8378,44007600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1669,QQQ,2025-09-10,583.064,583.094,577.8801,580.0276,580.0276,49308000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1670,QQQ,2025-09-11,582.5646,584.2027,580.9465,583.4037,583.4037,44745800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1671,QQQ,2025-09-12,584.3625,587.1793,583.4236,585.9807,585.9807,50745900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1672,QQQ,2025-09-15,587.7586,591.1047,587.6088,590.9949,590.9949,44360300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1673,QQQ,2025-09-16,591.9238,592.1735,589.8062,590.4954,590.4954,36942100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1674,QQQ,2025-09-17,590.4155,591.0648,583.6933,589.3168,589.3168,69384800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1675,QQQ,2025-09-18,594.2211,597.4474,592.2734,594.6307,594.6307,61069300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1676,QQQ,2025-09-19,596.6383,599.3551,595.16,598.6559,598.6559,58196100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1677,QQQ,2025-09-22,597.74,602.87,597.72,602.2,602.2,57154800,2025-10-24 22:59:49.677963,0.694,0.0,0.0
1678,QQQ,2025-09-23,602.37,602.57,596.98,598.2,598.2,64635500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1679,QQQ,2025-09-24,599.58,599.9,593.36,596.1,596.1,49850300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1680,QQQ,2025-09-25,592.2,595.12,588.5,593.53,593.53,70920200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1681,QQQ,2025-09-26,594.35,596.3,591.06,595.97,595.97,54337400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1682,QQQ,2025-09-29,599.11,602.05,597.41,598.73,598.73,48332900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1683,QQQ,2025-09-30,598.43,600.71,596.1,600.37,600.37,46533800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1684,QQQ,2025-10-01,597.17,603.79,596.34,603.25,603.25,46899600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1685,QQQ,2025-10-02,607.06,607.16,602.93,605.73,605.73,43765400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1686,QQQ,2025-10-03,606.51,607.33,601.39,603.18,603.18,46482100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1687,QQQ,2025-10-06,608.45,609.36,605.97,607.71,607.71,41962100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1688,QQQ,2025-10-07,609.02,609.71,603.03,604.51,604.51,58209500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1689,QQQ,2025-10-08,605.41,611.75,605.26,611.44,611.44,50629800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1690,QQQ,2025-10-09,611.48,611.61,607.48,610.7,610.7,45551000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1691,QQQ,2025-10-10,611.4,613.18,589.05,589.5,589.5,97614800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1692,QQQ,2025-10-13,599.68,602.95,597.23,602.01,602.01,65872600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1693,QQQ,2025-10-14,595.31,602.69,590.13,598.0,598.0,69203200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1694,QQQ,2025-10-15,604.01,606.7,595.93,602.22,602.22,62805500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1695,QQQ,2025-10-16,605.11,608.31,595.5,599.99,599.99,70982000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1696,QQQ,2025-10-17,597.95,605.51,596.37,603.93,603.93,72024900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1012,QQQ,2025-10-20,607.14,612.8,607.07,611.54,611.54,45761700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1019,QQQ,2025-10-21,611.64,612.72,609.32,611.38,611.38,44538200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1026,QQQ,2025-10-22,610.82,611.41,599.74,605.49,605.49,61478800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1033,QQQ,2025-10-23,604.91,611.37,604.52,610.58,610.58,42844300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1040,QQQ,2025-10-24,615.99,618.41,615.138,617.1,617.1,47184778,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1702,IWM,2025-07-25,223.7852,223.9647,221.9105,223.7453,223.7453,24555500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1703,IWM,2025-07-28,224.6827,224.8024,222.798,223.4861,223.4861,24934900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1704,IWM,2025-07-29,224.9719,225.0516,221.4319,222.0601,222.0601,28685900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1705,IWM,2025-07-30,223.0274,224.2938,219.4974,220.9333,220.9333,48924400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1706,IWM,2025-07-31,219.8364,221.392,218.2609,218.7695,218.7695,42913900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1707,IWM,2025-08-01,215.6084,215.9475,211.7394,214.3121,214.3121,63854100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1708,IWM,2025-08-04,215.9375,219.1185,215.4688,219.1085,219.1085,34989600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1709,IWM,2025-08-05,219.9362,220.6342,217.6227,220.2253,220.2253,31337100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1710,IWM,2025-08-06,220.325,220.3649,218.7595,219.9361,219.9361,23142100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1711,IWM,2025-08-07,222.1299,222.2097,217.8919,219.2182,219.2182,37088000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1712,IWM,2025-08-08,220.4447,220.9433,219.1185,219.6968,219.6968,28318100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1713,IWM,2025-08-11,220.1456,221.053,219.1883,219.647,219.647,25212800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1714,IWM,2025-08-12,221.2225,226.338,220.5245,226.1685,226.1685,43815500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1715,IWM,2025-08-13,227.6144,230.8053,227.1856,230.566,230.566,41705800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1716,IWM,2025-08-14,227.7939,228.1529,225.5303,227.5944,227.5944,55945500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1717,IWM,2025-08-15,227.9933,228.1329,225.4007,226.4876,226.4876,33571400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1718,IWM,2025-08-18,226.5674,227.8138,226.2981,227.3152,227.3152,20144100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1719,IWM,2025-08-19,227.3751,228.3323,225.0516,225.5702,225.5702,25000700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1720,IWM,2025-08-20,225.2909,225.7397,223.0573,224.7724,224.7724,29229700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1721,IWM,2025-08-21,223.7753,225.6799,223.147,225.3309,225.3309,24539400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1722,IWM,2025-08-22,226.7269,234.7541,226.5374,234.1658,234.1658,58205500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1723,IWM,2025-08-25,233.4777,233.6373,231.7028,231.7028,231.7028,28453700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1724,IWM,2025-08-26,232.1714,234.2057,231.9321,233.6173,233.6173,25121500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1725,IWM,2025-08-27,233.0789,235.4521,232.8994,235.2726,235.2726,25395400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1726,IWM,2025-08-28,236.2898,236.2997,234.6843,235.5519,235.5519,25011200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1727,IWM,2025-08-29,236.0704,236.3496,233.7071,234.5048,234.5048,29254800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1728,IWM,2025-09-02,231.3338,233.737,230.8153,233.2384,233.2384,33108600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1729,IWM,2025-09-03,232.6102,234.5946,231.8025,233.0091,233.0091,33252400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1730,IWM,2025-09-04,233.5675,236.0006,232.9193,235.9208,235.9208,30323800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1731,IWM,2025-09-05,237.0476,239.0021,234.2854,237.0975,237.0975,47542500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1732,IWM,2025-09-08,237.8354,237.8852,235.7214,237.5761,237.5761,31487700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1733,IWM,2025-09-09,237.2271,237.2869,234.7541,236.1801,236.1801,35395800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1734,IWM,2025-09-10,236.6388,237.5961,234.794,235.7613,235.7613,33910200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1735,IWM,2025-09-11,236.1801,240.2485,235.5718,240.1189,240.1189,43629800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1736,IWM,2025-09-12,239.5206,239.6403,237.5263,237.6659,237.6659,46097600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1737,IWM,2025-09-15,238.5533,239.361,237.8753,238.673,238.673,33014000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1738,IWM,2025-09-16,238.45,238.93,236.76,238.28,238.28,37059300,2025-10-24 22:59:49.677963,0.677,0.0,0.0
1739,IWM,2025-09-17,238.82,244.28,237.02,238.89,238.89,79955600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1740,IWM,2025-09-18,240.8,245.15,240.13,244.84,244.84,49167700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1741,IWM,2025-09-19,245.57,245.57,242.51,242.98,242.98,56092000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1742,IWM,2025-09-22,242.24,244.79,241.11,244.39,244.39,53572900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1743,IWM,2025-09-23,245.01,247.18,243.44,243.84,243.84,41854500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1744,IWM,2025-09-24,243.9,244.61,241.56,241.6,241.6,36002200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1745,IWM,2025-09-25,238.98,239.99,237.55,239.29,239.29,37209500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1746,IWM,2025-09-26,239.62,241.68,239.33,241.34,241.34,28942800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1747,IWM,2025-09-29,242.84,242.93,240.81,241.62,241.62,26391500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1748,IWM,2025-09-30,241.11,242.13,239.4,241.96,241.96,33447700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1749,IWM,2025-10-01,240.57,243.04,240.55,242.49,242.49,28520000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1750,IWM,2025-10-02,243.0,244.09,241.47,244.02,244.02,28687400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1751,IWM,2025-10-03,245.35,248.09,245.03,245.83,245.83,34579600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1752,IWM,2025-10-06,247.73,248.48,246.07,246.81,246.81,31507400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1753,IWM,2025-10-07,247.36,247.64,243.19,244.16,244.16,31766600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1754,IWM,2025-10-08,245.28,246.96,243.8,246.72,246.72,25825000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1755,IWM,2025-10-09,246.31,247.25,244.01,245.13,245.13,26243100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1756,IWM,2025-10-10,245.75,246.89,237.56,237.79,237.79,70569400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1757,IWM,2025-10-13,241.83,244.63,241.4,244.41,244.41,36298600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1758,IWM,2025-10-14,241.23,249.6,240.36,247.9,247.9,45320800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1759,IWM,2025-10-15,250.36,252.77,247.06,250.33,250.33,45369000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1760,IWM,2025-10-16,250.97,251.26,244.0,245.06,245.06,52740400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1761,IWM,2025-10-17,243.32,245.16,241.47,243.41,243.41,55379500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1047,IWM,2025-10-20,246.62,248.33,246.14,248.16,248.16,32545000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1054,IWM,2025-10-21,247.43,248.37,245.51,246.99,246.99,26337900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1061,IWM,2025-10-22,246.03,246.86,240.77,243.34,243.34,46578400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1068,IWM,2025-10-23,244.29,247.12,243.68,246.42,246.42,28591000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1075,IWM,2025-10-24,249.8,251.11,248.97,249.43,249.43,26451971,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1767,EFA,2025-07-25,90.19,90.76,90.09,90.75,90.75,9583200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1768,EFA,2025-07-28,89.81,89.86,89.1,89.29,89.29,13654000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1769,EFA,2025-07-29,89.3,89.3,88.93,89.11,89.11,11888600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1770,EFA,2025-07-30,88.83,89.08,88.14,88.47,88.47,14623000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1771,EFA,2025-07-31,88.1,88.14,87.35,87.52,87.52,29271500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1772,EFA,2025-08-01,87.28,87.43,86.74,87.29,87.29,18658100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1773,EFA,2025-08-04,88.23,88.47,88.11,88.45,88.45,14718100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1774,EFA,2025-08-05,88.6,88.64,88.17,88.44,88.44,11634100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1775,EFA,2025-08-06,88.84,89.17,88.77,89.02,89.02,11499900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1776,EFA,2025-08-07,90.02,90.09,89.44,89.82,89.82,11525600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1777,EFA,2025-08-08,90.15,90.53,90.08,90.37,90.37,10367200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1778,EFA,2025-08-11,90.12,90.2,89.88,89.99,89.99,8516600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1779,EFA,2025-08-12,90.39,91.15,90.28,91.09,91.09,12302700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1780,EFA,2025-08-13,91.39,91.66,91.37,91.64,91.64,9490500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1781,EFA,2025-08-14,91.23,91.68,91.2,91.65,91.65,11790600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1782,EFA,2025-08-15,92.22,92.28,92.04,92.19,92.19,11864300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1783,EFA,2025-08-18,91.95,92.14,91.8,92.09,92.09,11577800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1784,EFA,2025-08-19,92.33,92.49,92.02,92.1,92.1,10721600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1785,EFA,2025-08-20,92.27,92.46,92.11,92.43,92.43,15871100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1786,EFA,2025-08-21,91.92,92.07,91.69,91.85,91.85,11258900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1787,EFA,2025-08-22,92.21,93.38,92.18,93.23,93.23,15827500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1788,EFA,2025-08-25,92.79,92.95,91.98,92.0,92.0,11700800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1789,EFA,2025-08-26,91.74,91.95,91.67,91.9,91.9,11788900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1790,EFA,2025-08-27,91.22,91.72,91.04,91.68,91.68,13054200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1791,EFA,2025-08-28,92.0,92.14,91.83,92.02,92.02,11136400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1792,EFA,2025-08-29,91.53,91.65,91.33,91.48,91.48,18544500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1793,EFA,2025-09-02,90.1,90.74,90.04,90.58,90.58,15496100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1794,EFA,2025-09-03,90.45,90.8,90.37,90.72,90.72,14418600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1795,EFA,2025-09-04,91.0,91.4,90.94,91.38,91.38,10348000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1796,EFA,2025-09-05,92.12,92.39,91.5,91.79,91.79,15510600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1797,EFA,2025-09-08,92.46,92.74,92.24,92.71,92.71,12010700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1798,EFA,2025-09-09,92.33,92.5,92.15,92.4,92.4,10893200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1799,EFA,2025-09-10,92.65,92.77,92.27,92.38,92.38,11838300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1800,EFA,2025-09-11,92.78,93.39,92.75,93.36,93.36,11013000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1801,EFA,2025-09-12,92.99,93.13,92.77,92.99,92.99,10010500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1802,EFA,2025-09-15,93.45,93.68,93.32,93.61,93.61,18108000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1803,EFA,2025-09-16,93.52,93.54,93.08,93.35,93.35,25226900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1804,EFA,2025-09-17,93.24,93.77,92.61,93.0,93.0,17013600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1805,EFA,2025-09-18,93.1,93.48,92.82,93.36,93.36,15791600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1806,EFA,2025-09-19,93.04,93.15,92.76,93.0,93.0,21889300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1807,EFA,2025-09-22,92.96,93.34,92.73,93.3,93.3,13692200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1808,EFA,2025-09-23,93.51,93.67,93.02,93.12,93.12,14688400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1809,EFA,2025-09-24,92.69,92.92,92.46,92.58,92.58,14910700,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1810,EFA,2025-09-25,91.95,92.02,91.53,91.92,91.92,22434600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1811,EFA,2025-09-26,92.31,92.64,92.23,92.63,92.63,18138000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1812,EFA,2025-09-29,92.92,93.06,92.77,92.99,92.99,13807100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1813,EFA,2025-09-30,92.89,93.46,92.86,93.37,93.37,24295000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1814,EFA,2025-10-01,93.88,94.27,93.86,94.14,94.14,17167900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1815,EFA,2025-10-02,94.54,94.6,93.87,94.29,94.29,15300500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1816,EFA,2025-10-03,94.97,95.27,94.85,95.08,95.08,13985500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1817,EFA,2025-10-06,95.25,95.53,95.15,95.3,95.3,12812500,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1818,EFA,2025-10-07,94.96,95.01,94.43,94.47,94.47,9075000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1819,EFA,2025-10-08,94.79,94.93,94.55,94.75,94.75,11159400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1820,EFA,2025-10-09,94.79,94.79,93.74,93.97,93.97,10567900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1821,EFA,2025-10-10,93.69,93.77,92.12,92.24,92.24,26137200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1822,EFA,2025-10-13,92.65,93.08,92.53,92.98,92.98,11132900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1823,EFA,2025-10-14,92.45,93.68,92.34,93.4,93.4,15119000,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1824,EFA,2025-10-15,93.86,94.13,93.32,93.85,93.85,15005400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1825,EFA,2025-10-16,94.42,94.74,94.0,94.34,94.34,24970300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1826,EFA,2025-10-17,94.04,94.57,93.92,94.51,94.51,16789400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1082,EFA,2025-10-20,94.95,95.38,94.93,95.29,95.29,12951100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1089,EFA,2025-10-21,94.86,95.0,94.55,94.59,94.59,16644300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1096,EFA,2025-10-22,94.6,94.76,94.05,94.45,94.45,15028600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1103,EFA,2025-10-23,94.62,95.0,94.62,94.89,94.89,10584400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1110,EFA,2025-10-24,95.08,95.2,94.935,95.04,95.04,8967839,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1832,VTI,2025-07-25,311.9329,313.0597,311.544,312.8204,312.8204,3233200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1833,VTI,2025-07-28,313.329,313.3689,312.0625,312.7307,312.7307,4797900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1834,VTI,2025-07-29,313.4686,313.6282,311.3744,311.7434,311.7434,3745600,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1835,VTI,2025-07-30,312.3218,313.1395,309.9085,311.3844,311.3844,5966800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1836,VTI,2025-07-31,313.4985,313.9672,309.5296,310.0282,310.0282,4685900,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1837,VTI,2025-08-01,307.1262,307.1262,303.5561,304.8924,304.8924,5607300,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1838,VTI,2025-08-04,306.7273,309.6991,306.7273,309.6692,309.6692,4118100,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1839,VTI,2025-08-05,309.9982,310.4769,307.595,308.303,308.303,4491800,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1840,VTI,2025-08-06,308.6919,310.7162,308.1933,310.3872,310.3872,3226400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1841,VTI,2025-08-07,312.1822,312.5312,308.5024,310.2077,310.2077,2974400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1842,VTI,2025-08-08,311.0354,312.4315,310.8259,312.1622,312.1622,2881400,2025-10-24 22:59:49.677963,0.0,0.0,0.0
1843,VTI,2025-08-11,312.4614,313.0597,310.9556,311.4442,311.4442,4275200,2025-10-24 22:59:49.677963,0.0,0.0,0.0
